"","res_list.IN_2.pvalue","res_list.IN_1.pvalue","res_list.IN.pvalue","res_list.nIN_1.pvalue","res_list.nIN.pvalue","res_list.nEN_1.pvalue","res_list.nEN.pvalue","res_list.IPC.pvalue","res_list.MGE.pvalue","res_list.RG.pvalue","Mean"
"SOX1",0.0678200145506257,0.300716950812317,0.491908524375597,0.38911844193522,0.0319179423668437,0.83437039445569,0.427819249423141,0.0907057099836222,0.740712793611943,0.365026585066188,0.374011660658119
"TUBGCP3",0.661923399385516,0.826496357275551,0.942002938888757,0.229029492125286,0.979106156556163,0.759149321180072,0.246271527683564,0.474797570207731,0.120033821872853,0.972943966081023,0.621175455125652
"ATP11A",0.668530688742267,0.146796244151575,0.539440321793911,0.740091558772174,0.297763004533204,0.955241633874796,0.911038208799618,0.482085446131095,0.847890106017788,0.953103571732907,0.654198078454933
"MCF2L",0.738109801384918,0.856218019160459,0.962338631203906,0.402026730532526,0.350290154841234,0.979136809013973,0.9915847075588,0.419299914668039,0.268650568258888,0.18607896903378,0.615373430565652
"PCID2",0.713381689564764,0.304520954932744,0.495393718490751,0.762198051120282,0.635848281177646,0.743979718193243,0.899968708407111,0.678260178402725,0.862881855186856,0.485982044346565,0.658241519982269
"CUL4A",0.927687067812342,0.213784689352904,0.882375940226004,0.279896208155029,0.0251313286480104,0.332770673405357,0.501191657537368,0.898666494368615,0.0605994383464606,0.732936987262389,0.485504048511448
"LAMP1",0.618044540129072,0.88561135056946,0.658726355402558,0.346880952152373,0.954130808507832,0.126390361509838,0.271906410401306,0.830022375181113,0.539681015349195,0.738945450545219,0.597033961974796
"GRTP1",0.466374259139703,0.770665574710185,0.0236544464297782,0.589546737081873,0.60021504048411,0.270850044100222,0.181501344708708,0.320971357636801,0.713713900396654,0.574264042598338,0.451175674728637
"DCUN1D2",0.786686360483292,0.427599182190915,0.25063621264303,0.541960407336725,0.967667149030896,0.61922762349406,0.495024971672163,0.930537688285869,0.914901371804072,0.974831228661119,0.690907219560214
"TMCO3",0.391352972704982,0.94072031630546,0.227178551152755,0.148436619872787,0.600291093885204,0.490888715458267,0.75695903485662,0.693148786737434,0.72549496130946,0.744208041805735,0.571867909408871
"AL442125.1",0.726335531396626,0.973406062224023,0.684922390104797,0.999150546639578,0.502456204041754,0.790208265226943,0.615258243847527,0.956330689148127,0.486278498082858,0.994417418808364,0.77287638495206
"TFDP1",0.251482753107774,0.848161025899685,0.633273171150147,0.595538123538084,0.51379630618013,0.753673843369108,0.521456697769454,0.72079196262039,0.336455063124642,0.187031010893179,0.536165995765259
"GAS6",0.276554713267819,0.335148219029431,0.297024909690978,0.423246961663044,0.27410555238631,0.58797076740785,0.801865199120348,0.715030280219588,0.993801873599027,0.845488947984383,0.555023742436878
"RASA3",0.683853594055491,0.219569914746601,0.838681711342621,0.918176212610982,0.422156017052013,0.701551427533979,0.960913356356493,0.359942212854368,0.0645759267432331,0.810222745120383,0.597964311841617
"CDC16",0.155293897899824,0.588790043865185,0.982866518215036,0.817631060212,0.914138771839384,0.76872791879988,0.931708144548836,0.987143353018962,0.75939157106967,0.293781570364717,0.719947284983349
"UPF3A",0.01669562402311,0.283510604293423,0.130573765832725,0.0303876012735227,0.459229103285729,0.876208310604005,0.491862960056121,0.112172559316094,0.200761968098775,0.0748727829268138,0.267627527971032
"CHAMP1",0.613669769748703,0.503814721761674,0.923758461913161,0.977049166834831,0.627519723992754,0.738881333331857,0.837015948516872,0.536681790423354,0.559437248908819,0.517963679718716,0.683579184515074
"TTC5",0.912275946560296,0.535009305391644,0.34817743770273,0.27445799394183,0.418599259434206,0.991490376247032,0.954191512494773,0.380143198405097,0.283541866762005,0.77984041820156,0.587772731514117
"CCNB1IP1",0.5260169316863,0.786116992004693,0.838032099680025,0.215885170976801,0.251290286060524,0.187540054789751,0.644852057769075,0.492464920770723,0.0629205487980118,0.138309157488094,0.4143428220024
"PARP2",0.366217408156177,0.557498277045553,0.298839667790508,0.0864352000483299,0.896768047418002,0.429506109562579,0.524099946840852,0.352612428967525,0.347030523920421,0.70001647445676,0.455902408420671
"OSGEP",0.253829585688211,0.595118029198435,0.645727711429998,0.259959235871807,0.518890146897117,0.451819746448233,0.944880225511959,0.964542820597946,0.483755250546252,0.384079084060527,0.550260183625049
"APEX1",0.986997502746809,0.623859961624837,0.454877660119972,0.683559335624363,0.705082649726727,0.379056178262294,0.527497113994839,0.722400992731262,0.15518165406048,0.406275715140245,0.564478876403183
"PIP4P1",0.326554975627267,0.683322229287416,0.456886296333664,0.94654847269681,0.56769689666784,0.62877660787506,0.360580605090712,0.802790878968346,0.305705361754748,0.891940893620279,0.597080321792214
"PNP",0.87535650005198,0.940738815932825,0.414915953072111,0.223119432496306,0.459181643403296,0.477801327523318,0.535408420112778,0.609972973908714,0.905084936050194,0.668923293890332,0.611050329644185
"METTL17",0.567051804368699,0.334677103929929,0.941543526399055,0.604260931446136,0.340135608996998,0.0416658278446342,0.724183738322939,0.361373942367833,0.253534457846626,0.442483279288587,0.461091022081144
"NDRG2",0.772347903837462,0.0755300485270374,0.794680449150196,0.0876562875591221,0.765405869871373,0.662766253976967,0.534371386160332,0.0754840564995441,0.02270108582546,0.107659993777057,0.389860333518455
"ARHGEF40",0.159257733924475,0.315183783060046,0.451369328608688,0.481890056864042,0.883994255114003,0.601279099587206,0.452697422488241,0.347188721382492,0.421295043902771,0.562226929939738,0.46763823748717
"ZNF219",0.27855341368206,0.938884513127758,0.152855411479963,0.303070996290821,0.605087140155435,0.874557023092073,0.217748447815349,0.755127422681037,0.245436572413643,0.402855443460234,0.477417638419837
"LINC00641",0.561075804504483,0.352813535796646,0.898361422679661,0.207569122489499,0.51205083718123,0.116333430033187,0.686904077227435,0.338483650130273,0.930903606850493,0.281012097629983,0.488550758452289
"HNRNPC",0.293597114834208,0.752380959555024,0.255913756605686,0.46115410059074,0.85753600722039,0.220657381935409,0.816510570252458,0.291610134835607,0.860354361965798,0.340063915809133,0.514977830360445
"SUPT16H",0.945745972103319,0.898802263260263,0.591964705684864,0.639770869272195,0.341242801445028,0.549627692450139,0.775742223042043,0.785279499639626,0.220931139724929,0.102600374179556,0.585170754080196
"CHD8",0.619727020443646,0.406513462297664,0.992642083534074,0.126756949492594,0.94282624291425,0.33932508262024,0.528241445319574,0.62503330210863,0.575828795657856,0.330866520196276,0.54877609045848
"RAB2B",0.722224395155042,0.848710136922847,0.887779559557927,0.658382758267999,0.414744490801985,0.325357249900526,0.249448197171983,0.662793913349027,0.170739560945726,0.265990773702574,0.520617103577564
"TOX4",0.914612265406339,0.709557281189474,0.736878121048071,0.136646695718894,0.861681731976647,0.218636877523934,0.833576076946425,0.102174243877907,0.799073509929313,0.366921915724847,0.567975871934185
"METTL3",0.66207436597055,0.463174325491531,0.90575119749992,0.776649879148685,0.86330122471372,0.619543262932386,0.456611855848136,0.931696382213488,0.669954932803771,0.850501279960442,0.719925870658263
"SALL2",0.424106944382022,0.456616691743609,0.689372208129934,0.94663831623699,0.976793459057095,0.541168879595471,0.976087192212193,0.408080986697835,0.15408141375177,0.899928044382652,0.647287413618957
"DAD1",0.574423749350296,0.334302860229576,0.291450802096477,0.793000489418953,0.799176828542001,0.439785999726199,0.244767898204646,0.602275436569137,0.146536345332137,0.575108522426204,0.480082893189563
"AL160314.2",0.202626362973581,0.478005611630982,0.0874092480069332,0.462403587770881,0.80567535880816,0.224541290087365,0.211072317594725,0.10096580658399,0.811961645458623,0.0860720830207862,0.347073331193603
"OXA1L",0.710338990305682,0.614018257050775,0.959309749083085,0.976109835027589,0.576790227052564,0.106771742116002,0.811829917536545,0.12297115079362,0.446903068812981,0.679984078424464,0.600502701620331
"MRPL52",0.319825979672393,0.842692531551308,0.42937887266677,0.89664206412731,0.567005979221165,0.152960275569478,0.469447910233217,0.531661593866778,0.370205590239557,0.337587390176424,0.49174081873244
"LRP10",0.937066281226862,0.15151572073415,0.979620906196815,0.61477091230144,0.849570206141838,0.477771484936334,0.413560330628966,0.99232967664305,0.916864897404757,0.590713968015379,0.692378438422959
"REM2",0.445752820364212,0.601988149088523,0.449376840931646,0.095848254108397,0.235841083158427,0.811224630099387,0.232883198430867,0.274896348814165,0.86614103456841,0.343955983613827,0.435790834317786
"RBM23",0.795453755512069,0.676054115903037,0.0230720007591189,0.507831486419549,0.801664603409591,0.347017430678029,0.633204527715705,0.225413589518129,0.522647500865458,0.985788388903138,0.551814739968382
"PRMT5",0.696873146009976,0.457852523219335,0.867810332192569,0.624255589760623,0.649464998241491,0.725608218003798,0.85834316087758,0.376891244157218,0.0463640618078785,0.370538900120013,0.567400217439048
"AL132780.1",0.64262135098337,0.624268076564084,0.865493820137331,0.641581837553187,0.641722825291304,0.973684874029236,0.736835961363099,0.404294318556548,0.722642047552886,0.00782189786932067,0.626096700990037
"HAUS4",0.814819966970362,0.93277013070121,0.618615628678028,0.297026149527578,0.679848310351965,0.779705134907612,0.665269940333415,0.631751348245666,0.562018626242146,0.618280466424347,0.660010570238233
"C14orf93",0.685113794020277,0.709839138783584,0.533729805392239,0.734869120551666,0.615770170547168,0.991588141965525,0.70854942004464,0.915909052728521,0.919448362210368,0.583867974559389,0.739868498080338
"PSMB5",0.383426909313994,0.889962174091797,0.941022562523125,0.0937207546900106,0.678160396171921,0.531552391031989,0.929325967301991,0.383084337043614,0.783266235665273,0.411491811674053,0.602501353950777
"CDH24",0.226537058660303,0.684409334652597,0.377509081160551,0.541318386054182,0.443376136771999,0.0368174086773756,0.515368627359424,0.130844618994543,0.0780705482302424,0.538033989338216,0.357228518989943
"ACIN1",0.726009316743872,0.799706482760353,0.345627289161687,0.767176106635979,0.628054112476966,0.474823555578653,0.934562372164589,0.720830071514661,0.7443690592603,0.841752151208749,0.698291051750581
"C14orf119",0.906947969771513,0.650873779382536,0.782963316073646,0.809872633967478,0.753469520472276,0.325044483193552,0.961744850356011,0.792393087973025,0.428785331438436,0.637006958680242,0.704910193130871
"PPP1R3E",0.929735572438236,0.946410936650268,0.627440422268886,0.0235052259386483,0.825327508585987,0.925949024873311,0.921967915290858,0.401022114098445,0.608854204862406,0.816806339766504,0.702701926477355
"BCL2L2",0.77255211657338,0.431150719205865,0.984215244200849,0.648331089634386,0.81408354323449,0.249831750862414,0.6249941458004,0.54164168712607,0.834858578153747,0.616516182747547,0.651817505753915
"BCL2L2-PABPN1",0.557198929465133,0.704887247322077,0.77925207004142,0.884471597797309,0.479273738365869,0.512492940779387,0.488389330010245,0.445890264909718,0.657024181088593,0.46922292655315,0.59781032263329
"PABPN1",0.489396345398887,0.96301298758306,0.571031400078967,0.141085747969567,0.683960529986963,0.733622001815311,0.818161515195029,0.498245499206592,0.322947183329877,0.587029901108072,0.580849311167232
"SLC22A17",0.885212544012301,0.665748807036645,0.525081717376259,0.384411926523778,0.318234330883643,0.194223744510742,0.827431353560826,0.125807424941556,0.278094611298735,0.483084466643024,0.468733092678751
"EFS",0.878689892492466,0.326800179985336,0.96049710690685,0.95906179778825,0.767045047932343,0.0284235503571628,0.961553733253724,0.905209863474629,0.186585528811912,0.86574809676018,0.683961479776285
"NGDN",0.967929904517089,0.953244021769646,0.207392460180143,0.381428921725094,0.520215521688252,0.0877790199537542,0.921887230949747,0.232411445467393,0.261649989209158,0.954935744682948,0.548887426014322
"ZFHX2-AS1",0.784975082451438,0.333429973927177,0.967137812802925,0.13578749634152,0.83120814308889,0.58323592951071,0.384136173210694,0.23732955564363,0.249192192251137,0.116011236075621,0.462244359530374
"ZFHX2",0.0763777773542571,0.256816127814258,0.230325031239242,0.444432134429896,0.573808421935943,0.851755448397671,0.663277186658613,0.00179516532607869,0.0306803700696243,0.0829390435974641,0.321220670682305
"AP1G2",0.267111687544454,0.543171420163819,0.0717712112330098,0.303000934367441,0.0424537304726826,0.0321935030243961,0.284292160230526,0.51100795781687,0.918162523145889,0.464916003237358,0.343808113123645
"JPH4",0.0194303238256591,0.305805531055223,0.0229970467285521,0.084797492016273,0.320244075538831,0.0528811277968904,0.227044687335158,0.108421172736094,0.163936117806295,0.0194394570002792,0.132499703183925
"DHRS4-AS1",0.233590900867384,0.797078594776306,0.921654119007096,0.798821387631619,0.204444906591618,0.915837533107366,0.477459989552367,0.384371538117822,0.498867393782587,0.971544465382973,0.620367082881714
"DHRS4L2",0.053552914172939,0.173284351029146,0.991154442294291,0.697656640288391,0.501775438911303,0.984350212761569,0.814720350489707,0.904265398596837,0.951977575419952,0.628705258496106,0.670144258246024
"NRL",0.553769291391456,0.60638900229984,0.470895935413348,0.382057067130796,0.600523656690184,0.942383012795645,0.641430045860336,0.808240321927619,0.548338563661809,0.849783980001506,0.640381087717254
"DCAF11",0.391866665159107,0.208202072558435,0.85897533143021,0.677387738440116,0.585149026898831,0.25876926945147,0.900248580943337,0.781934972904588,0.466491464202894,0.522791708491359,0.565181683048035
"PSME1",0.903978370476856,0.0532275293099861,0.297050236942235,0.741801475216009,0.363925098462395,0.394184980110426,0.777181528881678,0.350704399562419,0.903153054634259,0.324883715459072,0.511009038905534
"EMC9",0.659464740828582,0.225194051289865,0.173658721078255,0.258260161221348,0.193357653340662,0.558334787485251,0.0331775982653696,0.913544007688773,0.00500051403712645,0.037646716613591,0.305763895184882
"PSME2",0.137140603443907,0.81203509035823,0.255690618010621,0.927691090566468,0.19432030580651,0.058176064055101,0.560361928129546,0.931011146864976,0.835880272023061,0.301276629502544,0.501358374876096
"RNF31",0.138844734062115,0.651232012980028,0.293160019345539,0.873218167916034,0.987349437280404,0.126927955882823,0.569471271053984,0.892800779857992,0.949210482917342,0.831537860361291,0.631375272165755
"IRF9",0.76607170692379,0.398855961363302,0.305373608633001,0.0310177676182572,0.83236467155193,0.327389930595864,0.70735492138652,0.533468097377371,0.968071191360826,0.355306582625281,0.522527443943614
"REC8",0.634058337100951,0.712923744768511,0.696817549426953,0.884588676409828,0.635108999789362,0.10385984505424,0.812038043663246,0.97604510436667,0.499356968670008,0.727803391347922,0.668260066059769
"TM9SF1",0.602637975072277,0.904892070803293,0.163378006078998,0.379441066851794,0.122104742833968,0.879813192547847,0.75992728275292,0.771965729658991,0.171765940773301,0.804803538176128,0.556072954554952
"CHMP4A",0.57007535474551,0.634847829143842,0.375916235098766,0.163806871212432,0.915164407802381,0.630631232921292,0.375507133383319,0.890037959625966,0.435973610486068,0.407518455553998,0.539947908997357
"MDP1",0.996885542886245,0.593805172947186,0.31811905950508,0.832334658185514,0.807472349217561,0.765406203991786,0.501195452849388,0.841908505573217,0.487286710187056,0.67567342335937,0.68200870787024
