"","res_list.IN_2.padj","res_list.IN_1.padj","res_list.IN.padj","res_list.nIN_1.padj","res_list.nIN.padj","res_list.nEN_1.padj","res_list.nEN.padj","res_list.IPC.padj","res_list.MGE.padj","res_list.RG.padj","Mean"
"ZNF285",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.821997531740761,NA,0.973817824199648
"ZNF180",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.920841485960191,0.999989100947748,0.989444728070589
"AC243964.3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998671275874638
"PVR",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.780926761201616,0.999989100947748,0.971955387475768
"CEACAM19",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.95570479195037,NA,0.99291886137245
"NECTIN2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.821504077797442,0.999989100947748,0.977027552050246
"TOMM40",0.999779935325884,0.998920040238942,0.999533675599976,0.660675713973092,1,0.995552593510072,0.999861033220845,1,0.959997325603909,0.925534749193319,0.953985506666604
"APOE",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.963091563563567,NA,0.993974114460049
"CLPTM1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.992426173913927,0.999989100947748,0.998392814064806
"RELB",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.951948847215715,NA,0.991149358257768
"CLASRP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.958204416807657,0.969825719827132,0.990344671786446
"GEMIN7-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.865815210654078,0.999989100947748,0.982566443657325
"GEMIN7",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.992604546260098,0.999989100947748,0.998415110608078
"MARK4",0.999779935325884,0.998920040238942,0.999533675599976,0.944521802812564,1,0.995552593510072,0.999861033220845,1,0.992426173913927,0.999989100947748,0.993058435556996
"PPP1R37",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.955850537592958,0.999989100947748,0.993820859524685
"TRAPPC6A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.821997531740761,0.764475847713961,0.947650077138937
"ERCC2",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.980756025963723,0.999989100947748,0.997489971382272
"PPP1R13L",NA,NA,0.999533675599976,NA,1,0.997345116728278,0.999861033220845,1,0.842285917723333,NA,0.973170957212072
"ERCC1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.802721851829512,0.999989100947748,0.974679773804255
"FOSB",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.876792536619485,NA,0.97862330649173
"RTN2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.00147119412321267,0.359020548891745,0.794402372583967
"VASP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.865798261489493,0.999989100947748,0.982564325011752
"OPA3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.973764585032627,0.999989100947748,0.996060115454644
"EML2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.997959020238661,0.999989100947748,0.999084419855398
"GIPR",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.980011786227861,NA,0.995826514759792
"SNRPD2",0.999779935325884,0.998920040238942,0.999533675599976,0.885051210921106,1,0.995552593510072,0.999861033220845,1,0.978650581945585,0.999989100947748,0.985733817171016
"QPCTL",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.865755953052885,0.999989100947748,0.982559036457176
"FBXO46",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.997550839874536,0.999989100947748,0.999589323121124
"SIX5",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"DMPK",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.931654302368999,0.999989100947748,0.99079633012169
"DMWD",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.88529600541007,0.982239672331668
"SYMPK",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.992426173913927,0.999989100947748,0.998392814064806
"IRF2BP1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.802948695088364,0.999989100947748,0.974708129211611
"MYPOP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.937635858731304,0.999989100947748,0.991544024666979
"NOVA2",0.999779935325884,0.998920040238942,0.999533675599976,0.469344479675327,1,1,0.999861033220845,1,0.44531379707794,0.529592966594544,0.844234592773346
"CCDC61",0.999779935325884,NA,0.999533675599976,NA,1,0.997926186452567,0.999861033220845,1,0.927758190890616,NA,0.989265574498555
"HIF3A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.708603109868926,0.999989100947748,0.962914931059181
"PPP5C",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.998222644849646,0.999989100947748,0.999117372931771
"CCDC8",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.845482716509544,0.999989100947748,0.980024881889259
"PNMA8C",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995408861361466,0.999989100947748,0.998765649995749
"PNMA8A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.996576309273878
"CALM3",0.999779935325884,0.998920040238942,0.999533675599976,0.344353877764902,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.931588439219487
"DACT3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.947134878139118,0.999989100947748,0.992731402092955
"DACT3-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.456473841205446,0.999989100947748,0.931398772476246
"PRKD2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.930884202107512,0.999989100947748,0.990700067589005
"STRN4",0.999779935325884,NA,0.999533675599976,NA,1,0.998836316071219,0.999861033220845,1,0.930884202107512,0.999989100947748,0.991110532909148
"FKRP",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.99145615552453,0.999989100947748,0.998271561766132
"SLC1A5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.876430671024884,0.999989100947748,0.983893376203676
"AP2S1",0.999779935325884,0.998920040238942,0.999533675599976,0.924482164370831,1,0.995552593510072,0.999861033220845,1,0.973764585032627,0.999989100947748,0.989188312824692
"ARHGAP35",0.999779935325884,0.998920040238942,0.999533675599976,0.51899737298016,1,0.995552593510072,0.999861033220845,1,0.707385425390337,0.999989100947748,0.922001917721396
"NPAS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"TMEM160",0.999779935325884,0.998920040238942,0.999533675599976,0.938712864526771,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.676989326300525,0.958606318554094
"ZC3H4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.996576309273878
"SAE1",0.999779935325884,0.998920040238942,0.999533675599976,0.885051210921106,1,0.995552593510072,0.999861033220845,1,0.977564797947534,0.999989100947748,0.985625238771211
"BBC3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.998038491193519
"CCDC9",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.549400323329421,0.999989100947748,0.943014582741743
"INAFM1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.505015989585034,0.999989100947748,0.937466541023695
"DHX34",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"MEIS3",0.999779935325884,0.998920040238942,0.999533675599976,0.691615535983555,1,0.998152439543683,0.999861033220845,1,0.365037530083493,0.567776079336775,0.862067626933315
"SLC8A2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.849906949562321,0.748913745458835,0.949193491584742
"KPTN",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.855456025184903,0.999989100947748,0.981271545473678
"NAPA-AS1",NA,NA,0.999533675599976,NA,1,0.997345116728278,0.999861033220845,1,0.990836401253161,NA,0.99792937113371
"NAPA",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,0.999989100947748,0.997721530638259
