"Gene","IN_2","IN_1","IN","nIN_1","nIN","nEN_1","nEN","IPC","MGE","RG"
"DKK3",-0.453478526649766,-1.0701540525397,0.00303105339330387,0.155628406397254,-0.212818752525204,0.000407128751222618,-0.0415133625939544,0.0258283769692604,-0.469366443469586,0.0640911929242967
"PARVA",1.06395848289956,0.896027155245968,0.673424032210263,-0.749954610879149,-1.60544708390591,-0.333558934035806,0.304047274060863,0.301953311372622,-0.0994855040987352,0.0864269958545165
"TEAD1",-0.149931180496245,-0.133625240848586,0.229722883666449,-0.575684343993838,0.384278123562469,0.145178800099452,0.049124621546896,0.00253924130307966,0.176454502052801,-0.00306028012466475
"RASSF10",-0.536519217829516,-1.09417014297147,-0.67666015008271,-0.9277413249855,-1.07926625109031,-0.79282328863562,-0.0305290900103118,-0.386133916267089,-0.637623623683685,-0.208924542398683
"BTBD10",0.00425854865687825,-0.377712339706427,0.0240649264313118,0.241924521334603,0.233546115455983,0.0743287308095934,-0.0245469704984481,-0.179136071658385,0.135337553424358,0.246941182374118
"FAR1",-0.0279559089881182,0.0298934760895904,0.0812205175077915,-0.137319669960843,-0.565040298731052,-0.0959670352453013,0.0224207456672218,-0.141404369959453,0.0188454088692989,0.0722262426328874
"SPON1",0.939499070610087,0.127055686432692,1.0793351029777,-0.311670051186612,-1.21467878628701,1.38048868510546,-0.324797715601501,-0.471794078762063,-0.172654482289728,0.181874588790584
"RRAS2",0.671927776142924,-0.146177513840073,0.680054119270159,-2.79267831111492,-0.169525475310007,-0.0199338417498218,0.433196268525,0.0462988526418423,-0.948786669680178,-0.349139411067202
"COPB1",-0.291674686484183,-0.0886178050944711,0.212476211498062,-0.219481695667572,-1.23549540867061,-0.0575449026687291,0.0818960795618507,0.0207700505347965,-0.045082932647734,0.181994256052894
"PSMA1",-0.275486445649989,0.0633165665068833,-0.119129541417696,-0.0372079058036746,-0.105517429602061,0.0624353472381237,-0.0825552557976167,0.0944292775955586,-0.260088950329342,-0.226037049132884
"PDE3B",-0.114219189542032,-0.516832958260686,-0.107586966324616,-2.46463884053804,-0.0977339522471851,0.315707229355549,-0.0549558094796391,0.208011773456317,-0.107781401638597,-0.306792102835323
"CYP2R1",-0.103814214371382,0.229361293393089,-0.498250367239936,-0.297784916480069,-0.524436439064806,-0.391200212147198,0.0758847018251883,-0.272447150923509,-0.182755647329362,-0.0113738548215053
"SOX6",-1.41480228775519,-1.24843528990993,0.0368388796277153,-0.372160867267264,-1.02688187555976,-0.978882195305816,1.06272217479485,0.304761983353009,0.556450422997635,0.698880058397275
"C11orf58",-0.114787085426798,-0.032162928502677,-0.141042668524027,-0.298779668679388,0.172644456007349,-0.000412487839353659,0.0294724310145202,0.0428495553784467,0.0271561409420222,0.0164089362854805
"PLEKHA7",0.728565576144066,-0.700484499573397,-0.248320815907412,-0.0251233123893243,0.218761520375398,-1.10577069124199,0.226801270543422,0.122497929514748,-0.251746691716937,0.155609115930545
"RPS13",-0.270298925297489,0.0411308323721924,-0.488384965747639,-0.223867071861206,-0.0208854695714506,-0.204561765123105,-0.0662839173983496,-0.243160124451189,-0.368232502495895,-0.341273588877079
"PIK3C2A",0.241463381204784,0.391406681907623,0.186942424524546,0.0224978163661629,-1.0909560611087,0.0384154104565555,0.223679031386609,0.236193244306737,-0.0663820638758684,0.204571938616079
"NUCB2",0.233573084135439,-0.245757290351976,0.0904054469983686,0.187193277625897,-0.0320717091444579,-0.0622723337997022,-0.0300547727169122,0.134068223207224,0.427193296440152,0.140129904947807
"NCR3LG1",0.207019259305538,-2.4506998387114,0.119280642909549,-0.525138327169065,-0.662581615597347,-1.51332748617084,-0.148917840514434,-0.556831443627358,-0.580420239683527,-0.392353491277706
"ABCC8",-0.87715389407559,0.200959145039957,0.988200272940907,0.928496482706682,0.226956545819306,-1.21496883523787,-0.377060052970006,-0.750395278854889,-0.343240275384825,-0.517775585748818
"KCNC1",0.154603486206764,-1.02460272197617,0.0574111343378276,-0.432835814298991,-0.216395657210376,0.29517130183856,0.011010295601065,-0.889464184120029,0.675778535419069,0.319199255184321
"SERGEF",-0.0567367844847017,-0.019961351023302,0.210784621214903,0.41992815633489,0.200714114570569,0.119868020995212,-0.101229329785539,-0.40328348977065,0.171874919107269,0.0774839285132532
"SAAL1",0.00855974522373398,0.279789733088477,0.315162652771285,-0.737664505848611,-2.9221158127183,-0.29151762136089,0.534278831380408,0.166814355419089,0.256722875616319,-0.137724453753986
"HPS5",0.260469378756171,-0.90208417271795,0.0430973750695783,-1.13745963430543,-3.09970484332345,-0.087108269968502,0.161415002014991,-0.633900131133291,0.0622931737523951,0.133196088284445
"GTF2H1",-0.198766144442803,0.130501803192387,-0.405677629839148,-0.0205188210863909,-0.484584106356485,0.141096922738297,0.0906386799963048,-0.166515105636,-0.0478496833122117,-0.0422687297110871
"LDHA",-0.374571329262499,-0.607099015500621,-0.813887847760011,-0.188410555299718,1.17799515798142,1.04047755955574,-0.208700446484275,0.109652735401469,-0.305688125068066,-0.378040739550322
"TSG101",-0.0022850014900877,-0.0971663552230428,-0.138897515438883,-0.0849812906159967,-0.23972016016311,-0.127095782408674,0.0611519770122341,0.014910606262801,0.261419384902752,0.16898692471355
"UEVLD",-0.439621796157215,0.0875543231503104,-0.192376521472192,-0.604134274404519,-3.27532458720554,-0.323046892444722,-0.0514290343881233,-0.120750178360617,0.215745103466727,0.331236731969587
"SPTY2D1OS",0.29173082360418,-0.118120286201962,-1.95372944203174,-2.2817835190978,-2.24623611911527,-2.04539123774336,-0.287438167752461,-0.138021073834392,-0.430684498693007,-0.0489441844348586
"SPTY2D1",-0.161710641045222,-0.257600650664574,-0.982685211118328,0.0790793988539337,-0.0447812870546766,-0.53014178560015,0.0731707103290495,-0.270875556096334,-0.0728387227636248,0.0289861508958618
"AC103974.1",1.06358555243969,-0.401377667757801,1.1346521428297,-1.52127380608453,-1.00301840329371,0.00138815871963627,0.187282008809446,-1.16394353762744,-0.0959130697166566,0.279678331670678
"PTPN5",0.0901733888077729,-0.361135731986469,0.51332445917318,-0.276760599511875,-0.424580479314699,0.974918645275498,-0.1584147438442,-0.891010861578309,0.655337819166361,0.704051425652761
"ZDHHC13",0.632790337069396,-0.50221998004538,-0.340121037457052,0.587832388934433,0.818019473610989,0.154445054603489,-0.211565508272796,-0.397425104348669,0.490338589476668,0.0601233567551637
"E2F8",-0.0694186729447059,-0.256873172159075,0.073701519132592,-3.74266632147208,-0.320892440050896,-0.207318600649115,-0.126890951412021,-1.42295213847522,-0.171727563276761,-0.812598512220994
"NAV2",0.360701812137925,-2.00670043139198,-0.172261496777143,-0.295674632638919,-4.48951852990997,-0.282363124873254,-0.551250868364291,-2.03197192745185,-1.10962132657186,-1.26066138864082
"PRMT3",0.133232702817065,-0.185788908126225,0.0400598880426233,-0.343585351877792,-0.458380873337109,-0.206794791398147,0.0169373086920134,-0.160341566124384,-0.750576615258986,-0.300265271094877
"NELL1",1.34017572920514,0.0304511923269049,-3.84975408376831,-1.16881324095898,-1.67347251489318,0.355153219312281,1.95672602803412,-0.583428267469787,0.441751869130837,1.59794069211373
"ANO5",-1.41923790453542,-2.51028980869431,-3.15265533829042,-1.80472238182444,-3.43487774126279,1.15246759721714,0.750939934873688,-0.209484323137175,-0.81549243093436,-0.408080304156193
"AC107886.1",-1.17430588928946,-0.855569942714407,-1.13108967830621,-2.83711828259265,-0.505148204013049,-0.275888774078828,-0.818878160426578,-3.11497459925179,-0.884108522215452,-1.58826468192443
"AC104009.1",-0.631994208540038,-1.26692519703123,-4.02420363106408,-0.357701506961908,-0.320892440050895,0.319919882509628,0.462153686070539,0.113113244635862,-0.702541781234015,-1.15550173583478
"SLC17A6",-3.38007608917505,-2.11271882814937,-2.64780848389493,-1.86734304961249,-1.19549531875089,-0.0293218941545446,-0.210468483361294,-0.0689707113219455,-1.96836340523941,-1.72786344796758
"FANCF",-0.378382269820226,0.215909007667176,-0.177076653818354,0.0888332691979437,-3.23125162552665,-0.0568756127298171,0.0786920787128222,-0.0978521808970996,-0.877597032499476,-0.359731354918887
"GAS2",-0.511775563610516,-0.595255400805879,-1.02445451272834,2.11346221546097,-2.61605953894065,-0.442652469563914,0.248756682274242,0.00111547281950908,-1.05332269400035,-0.437184379059798
"SVIP",-1.15528306305966,-2.55281302987713,-1.29629405621354,-1.3580583197229,-2.51066393225953,-0.145086902923628,0.27640981994309,-0.303542191347362,-0.145971494328012,-0.971580317397979
"LUZP2",0.820077503980879,-1.0250692640514,0.833522234467858,3.18521719903239,-1.92005953285207,1.57818468893689,1.2824084579503,-0.0181023991212386,1.21526011533672,1.64083781585958
"SLC5A12",-1.15543504373492,-0.769209925809288,-0.754404797676691,0,-1.75820802266841,-1.55847207868813,-0.407275380059841,-0.123726563765898,-0.383625325993036,-0.433583276764514
"BBOX1",-1.55953600965759,0.478658771228642,1.56151640429783,0.928496482706682,0.836265924891548,-0.859210929589218,-0.089419276435152,-1.01493352724148,-1.18283774492721,-0.316877775348851
"BBOX1-AS1",-2.11248181069836,0.157032057142915,0.858934896492536,-3.16982456070162,-1.01339419649688,-3.44683867361884,-0.074185755891258,-2.45400193079838,0.193396672218713,0.094435405724228
"CCDC34",-0.478052349113847,-0.0213328935346289,-0.0583607433505523,0.167943308042525,-0.171702292142342,-0.741776092910176,-0.276228854724449,-0.945327802242939,-0.533805516640829,-0.571403863091944
"LGR4",-1.02353010734092,-2.63406264217305,-0.625785542810922,1.27955276139469,-3.17490368623072,1.03874557126008,0.278038956185849,-0.289299692505512,0.112862682311486,1.71423225769187
"LIN7C",0.00874237292608182,-0.400246574825532,0.348956043202638,0.486558871167127,0.16381159815004,0.113686722576969,-0.0401763269894377,-0.158133874215302,-0.157008599098516,0.191637035826654
"BDNF-AS",0.559075017973626,-0.0709344572687566,0.798137389394391,-0.674941468834588,-2.36952541491067,-0.946044237248105,0.255401160067874,-0.281780242597746,-0.333604288816881,0.200366747175543
"AC103796.1",-0.668124147460116,-1.05123584845589,-0.130037620951596,0,0.236492512948777,-1.23347802205276,-0.632837017286441,0.100000509791043,1.67188122355359,0.104407348988489
"AC090159.1",0.0850356203955978,-0.0517594786008728,0.230506945212223,0,-0.0282301905916837,1.00511081209693,0.109937778202042,1.14065257687284,-0.441157502590154,-0.136252434661928
"KIF18A",0.305241983829423,-0.494751704529146,-0.524987382306495,0.375437195837023,-0.464397050175466,-0.409431733619671,0.726114344489692,-0.236982862684842,-0.362193446211506,-0.415190762162766
"METTL15",-0.303061693461558,-0.392016687781044,0.0219713085408095,0.0476192456652729,-0.00185639772832991,-0.152903990557221,-0.383593763248821,-0.313252998755239,-0.373756566682482,-0.0651208681342155
"LINC02755",0.403642931424089,-0.934314457007858,-0.290749128943855,0.691207764044834,-0.613494688621322,-0.800478790919014,-0.723608004773072,-0.574935523278474,0.201225286954953,-0.00594829305488542
"KCNA4",1.79582624287244,-2.56366468367202,0.609300584067569,1.89019340050054,-1.2548433365649,-0.959105268110469,0.883499261962513,-0.033419511959571,0.159506683309387,-0.148093202835819
"AL358944.1",-2.87667981087977,-2.64247808282586,-0.0945907250744333,-1.6945482438948,-1.58051853030743,-3.53447408042569,-1.3896816053774,-2.60188620976298,-0.610535336141038,-0.958072936888618
"ARL14EP",0.295184448227146,-0.155671685815137,0.298636826174262,0.423998378799054,0.445245999060043,-0.389208804202875,-0.175093801634985,-0.34390797240661,-0.314374309596331,-0.16685034562061
"MPPED2",0.565594252606296,0.295789702276809,0.470542135574103,0.568006220488622,0.0880905332303215,0.763753415049798,0.215426514962054,-0.280461892030735,0.468802936740651,-0.128150348839761
"MPPED2-AS1",-0.389285793997873,0.183889220155405,1.96738254753267,-2.45589862524899,0.79717471291331,-2.04153302993621,-0.170388694064791,-0.326383075239577,0.311056956698821,-0.684635765696722
"DCDC1",-1.44655447095272,-1.73034312080422,0.314565360675069,-2.15804205659843,-3.5410913492099,0.00144551370535395,0.0946290270941691,-0.975530315016464,-1.06225747081092,-0.672552311547997
"DNAJC24",0.55163697491267,-0.674189053576864,1.1584096111063,0.218010668394497,-0.770634420867895,0.580578072184861,0.381264804037465,-0.108647587209747,-0.418926693200856,0.0292814686553107
"IMMP1L",0.0294801038767167,-0.0701881841429575,0.123945222631416,0.0447578292102095,-0.832669373616945,0.301708321660657,-0.0278658963556832,0.014486899560907,-0.172211180040473,-0.0420548870076489
"ELP4",-0.085794815814513,0.0642263738312471,0.265268994755278,0.207900594811133,-1.06999732237145,0.359458998760363,-0.148189004425561,-0.00357528841053749,-0.104545013401279,-0.00245573604342797
"AC131571.1",-0.144956345227333,-0.680462506825907,-0.0281138392414892,-0.997068113460352,-0.535378359612781,0.202337428663264,-0.362887649926469,0.107251653221819,-0.165507798874269,0.094806556335799
"PAX6",-1.17454427645205,-0.751141649771315,0.504142767848019,-0.231639614785037,-1.44946797593171,-0.248127831496923,0.0563648817075639,-0.0058128526703595,-0.609260272363366,-0.302120581429913
"PAUPAR",-5.72930019976393,-1.98915401440099,0.138322720153819,2.26285419727056,-4.07668968738001,1.02889480140893,-0.239592676267002,0.132788904027638,-0.10798117990008,0.430429803112456
"RCN1",0.269467900447506,-0.62430491237596,-0.0303642647086886,-0.192642013894058,-1.16664622323458,0.171625648636586,-0.528023882605814,-0.146135441541993,-0.692203110794902,-0.150827006409675
"EIF3M",-0.0823854874285959,-0.161382670708593,-0.193839052365614,0.0989638348715003,0.185977772757781,0.0619544350100438,-0.143779823019721,0.135991263316753,-0.208069644681578,-0.144632931968933
"CCDC73",-0.0520763023516501,-2.11713121853923,0.746484129291447,0.691207764044834,-0.320713554629036,-3.00186768817402,0.836845372889746,-0.683161752364828,-0.839632224184752,-0.0143091617310998
"QSER1",0.0248304963573821,0.0614442129725328,0.0153774162342549,-0.683812045370858,0.0236376187229898,-0.123220675660509,-0.0456331496566801,-0.20823830440037,-0.0025785756394896,-0.0968462961241722
"TCP11L1",0.33632737238674,-0.274605099213961,0.131407417841695,0.251640965457107,-2.95411529952975,-0.151587449213773,-0.0345228073374241,0.453096033698091,0.355387868029627,0.38511639676577
"LINC00294",-1.82625727044464,-1.75837451782708,2.00341124829882,2.76640258458195,-1.84100864301225,-2.76503457453875,-0.175644856068896,0.0206377424269969,0.105344537124046,0.0873033768345033
"CSTF3",0.299028968238406,0.178226713483216,0.0535361220832991,0.332332099312488,0.34772656853289,0.00982810333194524,-0.0327824557278188,0.00323684403011387,-0.0781144779416314,-0.0788167375596365
"CSTF3-DT",0.705346398961428,0.14412495149476,0.432667356551545,0,0.90223207829307,-2.42315431949619,-1.20134019075093,-1.17247946855596,0.199306515697449,-0.199599002309405
"HIPK3",0.0549098754816291,-1.27046957315505,0.60229569377885,-0.562197437674477,-0.660544003701793,0.0967777357509787,-0.0381184536714747,0.0589285612401509,0.246263714349467,0.25167948030446
"KIAA1549L",0.421710081442062,0.303335933009547,0.60908083265455,-0.324142175252708,0.0691692493788819,0.271361937072798,0.143318390659301,0.315195319728916,0.183333216297297,0.307293427803807
"CD59",0.0852672920965108,0.0816332026615632,-0.132064952514123,0.210905673933036,-0.00642547774014149,-0.545422059903077,0.0450878738860031,-0.0664894924394061,-0.41063008487408,-0.473548458082135
"FBXO3",0.232481637621846,-0.483366796962378,0.0645341004078094,0.126738419720268,0.592080551700174,0.123144842776856,-0.0191636880259995,0.0979485960619904,0.262313272672807,0.0532892355949341
"LMO2",0.896311899096384,-0.82538001848514,-0.391069649523808,-0.0818560160983609,-3.57846879387273,-2.37183223535261,-0.126013136007139,-1.40431359906363,-1.71921493712562,-0.814671021641886
"CAPRIN1",0.0679411815471737,-0.435056944209864,0.0531123257824987,-0.212356303386331,0.118345223474455,-0.213178703840404,0.0239583668682555,0.202518390198507,0.0227615599801526,-0.0743576117511268
"NAT10",0.260099629149681,0.648637087454168,0.716369572427535,-0.929125319692996,-2.46285020554413,-0.0543084059725839,-0.330966007212848,-0.29369664297507,-0.446753732495031,-0.13487157273115
"ABTB2",-1.43667894636558,0.527899036567197,-2.06275717303105,0.651116352638756,-0.616833730714565,0.878032496108505,-0.673542533964779,0.466882599203158,0.217496018990344,0.859686158530642
"CAT",2.34599832930769,2.45862926099975,2.87007744266302,3.27557384633055,2.48250013816894,2.01862537927667,2.59663586891617,2.21233497840972,2.29216550012437,2.63585836976532
