"","res_list.IN_2.log2FoldChange","res_list.IN_1.log2FoldChange","res_list.IN.log2FoldChange","res_list.nIN_1.log2FoldChange","res_list.nIN.log2FoldChange","res_list.nEN_1.log2FoldChange","res_list.nEN.log2FoldChange","res_list.IPC.log2FoldChange","res_list.MGE.log2FoldChange","res_list.RG.log2FoldChange","Mean"
"DNAJC16",0.0532032472466692,-0.306250813477959,-0.236278378711241,-0.0230611666751849,0.00716555046413743,-0.790815446395296,-0.212552103374938,-0.443295884223075,-0.0712365326384921,-0.447163701665181,-0.247028522945056
"DDI2",0.0459084277063634,0.162164576421297,0.252643741373112,2.65118587387558,-0.0600507057043485,-0.15871661785514,-0.379045828875601,-0.0561613727141717,0.180502828863986,-0.243043372109161,0.239538755098192
"PLEKHM2",-0.0726538846660297,-0.16429891230099,0.270305022525819,-0.45357243344658,0.109040577299186,0.42625039710207,0.171848641514645,-0.0199430428264197,0.220424501044007,-0.0684561007884407,0.0418944765457266
"FBLIM1",-0.36169466112558,0.200518217607519,-0.525758128949808,-0.0650495964460134,0.0786734448267162,-0.140089111637814,0.193341009697429,0.413931108271429,0.0968647617975629,0.941550286606532,0.0832287330647974
"UQCRHL",0.999555830360348,0.650948163154419,0.69199507227476,1.21238270400191,1.14684037630646,1.68548268938844,0.455793010116344,1.1857663717927,0.92286125978838,0.49041946711239,0.944204494429615
"AL450998.2",0.273120415072028,0.402039836295593,-0.11549262534461,0.367552610637442,0.178097548269132,0.329778826516393,-0.00346200148602091,-0.0663487520853254,0.147778858741817,0.0130729657458754,0.152613768236232
"SPEN",-0.277387469543309,-0.11544612009913,-0.164502645080936,-0.145062154490219,-0.161107880956984,0.148953716689394,-0.108681261401906,-0.0593741076559361,-0.0305571117263121,-0.0496176060359384,-0.0962782640301277
"ZBTB17",-0.288148852508245,-0.0882794901842113,0.17389431179714,2.34058030588253,-0.252774935706535,0.159892169752487,0.121380880722006,0.106382281386962,-0.326728742242896,-0.291747405661088,0.165445052323815
"EPHA2",1.69777461373457,-0.017272028295704,1.69025669603175,2.51360252260434,2.25515774538633,0.509512824978791,-0.559148368774138,1.04187805246932,2.10870438830372,0.265983878850771,1.15064503252897
"FBXO42",0.0512463168229065,0.0295887389116658,-0.151054103637806,0.126329748944407,-0.230471384754982,-0.274575796445801,-0.237173476734806,-0.102738042007096,-0.50683544833963,-0.540988349951018,-0.183667179719216
"SZRD1",-0.0463282888665916,-0.0155574918619523,0.578150445034319,1.30211929982451,-0.243981245542267,0.010672646941395,0.394235130362482,-0.0140302398652249,0.0965553123838472,0.00389115172070803,0.206572672013122
"SPATA21",-0.00530629192109393,0.129984266913143,0.0540756528125597,0.798612477711619,0.374764641846742,-0.320395491739697,0.146933451989084,-0.336879748863472,0.480218880727118,0.0807711968974005,0.14027790363734
"NECAP2",-0.0991269716472127,0.0603149077335296,-0.243842968022327,-0.0404249396745353,0.0620870117081705,-0.126416869053335,0.127006002952945,0.0974052831898444,0.413660909859335,0.000411424442360459,0.0251073791488774
"AL137802.2",0.356648592416844,0.168485326598097,0.0528865410808662,0.557307394597678,-0.143533935222223,0.328827247041774,0.0244918581794793,-0.21530600837531,-0.141795987185291,-0.489891893784375,0.0498119135347539
"NBPF1",-0.194828913886862,-0.038893210430241,-0.30171334143703,0.44716149822991,0.0917103642131868,-0.351166702670863,-0.281872560161334,-0.493317035183441,-0.200431952908738,-0.385458931990413,-0.170881078622583
"CROCC",0.0190936142008317,0.0315681112554783,0.101270199308729,-0.183794342517152,0.602161256050101,0.395721644317402,-0.0393185584206737,-0.219285030616259,0.268869436992705,-0.185645241003784,0.0790641089567379
"MFAP2",-0.125216668590641,0.990230550946242,-0.944053634389864,0.812073032031673,1.40267967394426,-0.635293219803278,-0.00871979647856215,0.0762505506450211,0.841526373015238,0.778086812932727,0.318756367425282
"AL049569.1",0.361366103285177,0.693655601080355,0.216586876773137,3.02402335535074,0.707532208582753,-0.772208534116439,-0.0532441699015714,0.676038518998218,0.254905239074653,-0.176174506840134,0.493248069228689
"ATP13A2",-0.203712710801456,0.143212561648934,-0.118306043709138,0.257433503926508,-0.0805885291983406,-0.197098904947356,0.0818607833477842,-0.0688519236711089,0.21066591660916,0.11109577643069,0.0135710429635678
"SDHB",0.0722471855999902,0.015444353169259,0.0852482942927725,-0.359593448826996,0.0105923474953292,0.162591262807983,0.0636875851724919,0.0957879895208359,0.012599881484951,-0.0222443736605401,0.0136361077056077
"RCC2",-0.113020041030646,-0.117822335815613,0.0335990585894653,0.327201176095161,-0.194861951611591,0.482220309590907,-0.218463961694722,0.153128867588744,-0.0687960011856407,0.199251672356282,0.0482436792882347
"ARHGEF10L",-0.167536008216361,0.0576768581167618,0.0899810119735438,-0.334324278188548,-0.173775478388687,-0.61996335848523,0.0260028919656911,0.268635959329038,-0.338392907414862,-0.395776173414733,-0.158747148272339
"IGSF21",-0.20316531987647,0.172848928080048,-0.352340523962631,0.30064518402131,0.143550809334707,0.708898925016955,0.631643755066336,-0.034143994274534,1.41490851916897,1.20094484598099,0.398379112855568
"IFFO2",-0.126477089756971,0.112010962702136,0.324745853241328,0.446973236277622,0.972751818858565,-0.219538000980806,-0.0931323535001155,0.52741466555384,0.555710958362728,-0.323854753471197,0.217660529728713
"UBR4",-0.0787370091516216,0.108721313637608,0.19340748291661,0.49811367947159,0.15304389792073,0.0935110448908843,0.0694603594115216,0.0980423902071111,0.0517644208335362,-0.228601845936207,0.0958725734201762
"EMC1-AS1",0.241724561331135,0.368946391147014,0.417329363520142,-0.392616544499037,0.597950385241381,-0.531946928460261,0.0781154322014612,-0.0381150989353495,0.105058148162495,-0.129921198316078,0.0716524511392902
"EMC1",-0.0771984603999716,-0.0437360510750019,0.0206047341733157,-0.654552869584309,0.197022978290773,-0.350200694326104,-0.0370463862882986,0.466442990913428,0.128477887656673,0.00371843657324911,-0.0346467434066247
"MRTO4",0.0555602479027714,-0.152520378214201,-0.068418049716051,0.289432962375246,-0.473973333065672,-0.0241345124997244,0.383224341259333,0.787100383794172,0.288947390640988,0.54942424650606,0.163464329898292
"AKR7A2",-0.0673480747131591,0.0301783894150489,0.111294654581676,0.13348966027118,0.220913547834775,0.379608775765738,0.121305623256029,0.126952642423329,0.155858276000543,0.309336266241566,0.152158976107673
"CAPZB",0.0874934490535906,-0.251863268616099,0.399463090699498,-0.0204018752275512,-0.108477033089036,0.166277378605846,0.260250966805546,0.223850494941597,-0.0434494771255099,-0.051182776945361,0.0661960949102521
"MICOS10",0.164571198145641,0.125311102857875,0.28882965003293,-0.13236229245865,-0.118827527244698,0.349625834740004,0.661740060765199,-0.0571526880519884,0.0665221934812079,0.30524398373756,0.165350151600508
"NBL1",-0.65279509108733,0.227760771426761,-0.769387719557938,-1.79458170236651,-0.168536047986362,-0.883789026567259,0.428676064493337,-0.274662243768099,-0.690565370785562,-0.741696435486982,-0.531957680168595
"OTUD3",-0.120911279172238,0.509676969469552,-0.165780889074894,1.76243797108613,0.192804015194958,-0.358945619032393,0.124226652099261,0.277183115653163,-0.319045619081099,0.298272718875572,0.219991803601801
"CAMK2N1",0.35217652273824,0.082009236709114,0.150389100711593,-0.119739023187044,-0.0098926017327007,0.561996086364421,0.049288032263346,-0.137051368148274,-0.605246630339626,-0.141757030333415,0.0182172325045653
"MUL1",0.0895773323189671,0.318098157284589,-0.552418278335428,0.287461863810266,0.108748763731465,0.508448715839919,0.29357223089499,-0.0667040837034529,-0.0321315968152923,-0.0625241731425121,0.0892128931883511
"PINK1",0.294052529059008,0.289279064845955,0.32334763251903,-0.410510612514867,0.188416944177685,-0.0134484661412239,0.448560292748813,-0.025153844460827,0.000430283847096246,-0.0594725873723101,0.103550123670836
"DDOST",0.094608396177503,-0.0335128437707344,0.429233255747769,0.137600004074535,0.0536676663126296,0.0204917424777853,0.474851145014995,0.139839163594533,0.269442528866113,0.385466705502565,0.197168776399769
"KIF17",-0.209181392371143,1.29747843613854,-1.23751805366331,2.84701944218134,-1.06454136342788,-0.817892591761214,0.511145378353692,0.354809951753819,0.244198296443563,0.535272334646407,0.246079043829381
"HP1BP3",0.0883946360162546,-0.147789154815067,-0.0318012476156987,0.0053480832138995,-0.0983678465790722,0.0911068173371548,0.011719135039812,0.029078910561983,0.0363391214444754,-0.0896826388738987,-0.0105654184270158
"EIF4G3",-0.249331468398812,-0.269939770796293,-0.101213969586626,0.165403707209685,-0.0598685053911147,-0.110968891894588,-0.166304978541104,0.067039109587375,-0.116795223996405,-0.462992191150171,-0.130497218295805
"ECE1",0.497341147870622,-0.289312512779856,0.754862075537048,-0.629680354096794,0.464203569200025,0.184321517987843,-0.108056153157118,-0.306228628286594,-0.506349114016552,-0.015834067610561,0.00452674806480639
"NBPF3",0.449197457980322,-0.193066830497037,-0.595858568670917,0.0085053994804219,0.688635835815135,0.488458281439446,0.294822168254451,-0.0984796282841742,0.368657010762548,0.162599410491797,0.157347053677199
"ALPL",-0.517556908596695,-0.0853723642360486,-0.109462186689212,-2.82717188665277,0.376508502772329,-0.428434198236716,-0.0221696019039763,0.502658428205625,-0.73076095345556,-0.0174578883650057,-0.385921905715802
"RAP1GAP",-1.04330248056979,-0.0279959390930019,-0.387580415072664,-2.46854455414151,0.163155621712281,0.689717460134961,-0.0674051552715437,-0.775076351021247,-1.88964200240607,0.54163242282266,-0.526504139290593
"USP48",0.00632127020262238,-0.0339983328074678,0.133661477481628,0.347369120009909,-0.0438703547915253,-0.153917685730061,-0.168941693704277,-0.0380015689696686,-0.306765339234354,-0.153370727267977,-0.0411513834811172
"CDC42",-0.158945292781348,-0.104973652892062,-0.0688357725559441,-0.355040169439839,-0.239732178375502,-0.0855508265389054,0.0484719008180713,-0.103235233642199,-0.201206576812082,-0.0827421155486968,-0.135178991776851
"CDC42-AS1",-0.327686650631856,0.0611957052103567,-2.02875317439516,-0.0723781026988319,-0.487174010290035,-1.59854388294942,-0.607108865177701,0.158932738530467,-0.483706133099859,0.0847693421453539,-0.530045303335668
"WNT4",0.031220816779547,0.240971417515272,-0.352755407894619,-1.3660522909718,-0.315855285233765,-0.297541136217715,0.523990284869956,0.073562239382369,-0.250877052129864,-0.339090534016123,-0.205242694791674
"ZBTB40",-0.292751373332631,-0.0610874910674564,0.403213755068595,-1.96156614845029,-0.536788699109927,1.6659044835316,-0.202156015133317,-0.18786705727761,-0.154942013171566,-0.281531469858576,-0.160957202880118
"EPHB2",0.148624506851551,0.0210892016066825,0.0717315765667616,-0.107428093890863,-0.0547311245567731,0.246149418512002,-0.0108658003400771,-0.0345780725380768,-0.420736616164378,-0.401506158999828,-0.0542251162952999
"KDM1A",-0.00917917628683859,-0.067743052053111,0.267578792498763,0.16941346462148,0.038532317995509,-0.0524870479683121,0.0515574854940139,-0.0155346217772934,-0.0329973005468338,0.0203769938584573,0.0369517855835835
"AL031428.1",0.0275521780411854,0.380368717993216,0.366027714106589,3.52290768528706,0.268308242147839,-0.2701507771773,0.0582239275294843,-0.120443999172273,-0.0400271328364084,-0.419867335580526,0.377289922033887
"LUZP1",-0.000191724598738375,0.333970469312846,0.193553160238605,1.57993346097965,0.242304590135581,0.627739050977318,0.229688789797096,0.227105634356485,-0.0840253306037836,-0.050895871217321,0.329918222937774
"LINC01355",0.112450209451262,-0.176732662517066,-0.280024489875485,0.484125413384889,0.559232182310611,-0.935795091028502,0.0962175102757171,0.249327680373462,0.38414104249277,-0.0111540776234933,0.0481787717244164
"HNRNPR",-0.0899565646229253,-0.0314510326480779,0.102294251838405,0.0884944128056998,-0.19303969288071,0.0964117544449151,0.0399092402504252,0.0871326590015585,0.0606142526174357,0.0549668803793267,0.0215376161186053
"ZNF436",-0.328994663125206,-0.11388249905902,0.156178411201563,0.119705690344713,0.0539859215208422,0.635475706030959,-0.117987220091325,0.101547532877172,-0.402207073088063,-0.60541881688442,-0.0501597010272783
"ZNF436-AS1",0.564361541091485,0.978513682292729,-0.0694311686845101,0.066631050822543,-0.158087354634066,0.676017651711725,0.108402471157368,0.186164873384532,0.24344911332325,0.470308274843096,0.306633013530815
"ASAP3",0.00284960299705552,-0.0415621985204801,-0.0501851822126253,-0.168843412461379,-0.815007873352813,-0.923701965817037,0.605769353990556,-0.275742354352623,0.275503341223785,-0.153216488126649,-0.154413717663221
"E2F2",-0.517742390745018,-1.26049679435898,1.42656505610391,0.904979992259497,-2.44475191109148,-1.3822697815219,-1.53695145446034,0.195850373771335,-1.32220532954984,0.259299892501549,-0.567772234709127
"ID3",1.86909125767953,1.02085098786809,1.88159355069969,4.55699149838078,1.05797062947837,1.91041994164051,2.28844261385701,1.01191783481228,2.82935449372959,1.68862174114759,2.01152545492935
"RPL11",0.290948456628123,-0.0633927078682686,0.37928815722539,0.513301271289973,0.0189849393802242,0.234099019525006,0.147992547623408,0.249675793678298,0.41668789649394,0.491210986675821,0.267879636065191
"ELOA-AS1",0.264822756790148,0.124577033931955,0.285953738725307,0.192957942490148,0.624559309659052,-0.186697818408413,0.147510758747876,0.305792023596174,0.323171902576353,0.0269726770938712,0.210962032520247
"ELOA",0.291570940441742,-0.414685502826971,0.362725551282525,-0.370912578614657,0.156440221298693,1.49513453673889,-0.252486925525449,0.024370817048294,-0.246045110659062,-0.11559438059937,0.0930517568584642
"PITHD1",0.0158037109831261,0.221924642483712,-0.0191628520904825,-0.648039855424105,0.106445629909634,-0.238069199668989,0.0664048115408922,-0.0495862803047406,0.258136733033639,0.211092006199839,-0.00750506533374757
"LYPLA2",0.204462259767631,-0.0765664560823522,0.00727567185427927,-0.0570763467143723,0.0713584282315421,0.313589205770839,0.073596267903332,-0.0329723812236798,-0.0989764285947941,0.366112458190335,0.077080267910276
"GALE",0.273120448682267,0.207544760294999,0.373349864230987,0.171095737030615,-0.0965748506647438,0.159962748458129,0.292701880347146,0.293254452569487,-0.0206294239211026,0.258379024936256,0.191220464196404
"HMGCL",0.182709844816303,0.315402931672651,0.216534006717578,0.287045614409797,0.712676098053417,-0.140705613799102,0.24038705247735,0.142127710359777,0.374474210748573,0.0901698389570096,0.242082169441335
"FUCA1",0.089161874862346,-0.00291151579856028,0.471334195607329,0.0982388312734198,0.167383967789621,-0.439770738566284,-0.0317247610129103,-0.340729010832239,-0.321398468255376,0.1125779821956,-0.0197837642737054
"PNRC2",0.593682416458429,0.252257504958075,0.0519907527000305,0.48194015212079,0.0831282713035792,0.2080380603465,0.209607069273161,0.089144897324345,0.48782098433938,0.407908492527083,0.286551860135137
"SRSF10",-0.0108594687100224,-0.0434128962006103,0.107931632277211,0.133406492604125,-0.0452197087787379,-0.159756959306099,0.0913765183771549,0.0948612865964294,-0.138839279728296,0.14703946374222,0.0176527080873375
"NIPAL3",-0.497050970077124,0.211770532876404,-0.176279210684317,-1.04841648778038,1.10898933054447,-0.0625276080526163,-0.218712743002021,-0.537259431852881,-0.961615439033632,-0.197021884348115,-0.237812391141022
"RCAN3",-0.186487363068893,-0.165039823841286,-0.162176191395672,-1.47406216122094,-0.0697843213927318,-0.507402254004595,0.336022121049683,-0.11804486230353,-1.15269382705015,-0.774146737536309,-0.427381542076443
"SRRM1",-0.180877677498628,0.0414200711744443,0.113059238404235,-0.0997242224656817,-0.239780088887003,-0.281415994523747,0.060189231313483,-0.0045738229075347,-0.0289124857771008,0.070422786609498,-0.0550192964558035
"CLIC4",-0.234725746712577,-0.428212488452566,0.265504861180968,-0.381528107537666,-0.226548518358142,0.253228054612819,-0.0125055877300878,0.221770124518826,-0.522232757988361,-0.17455307340433,-0.123980323987112
"SYF2",0.300237417529809,-0.0263454744657397,0.416031635408375,-0.0609327953433482,-5.08320196371035e-05,0.0480982512645064,-0.0291783508647122,0.166642287644471,0.0454233640862768,0.0216482430665073,0.0881573746306509
"RSRP1",0.0864760272951862,0.341195919737639,0.381664286353784,0.0713550644511065,-0.228094986449905,-1.11747145079276,-0.288092057577299,-0.181514225648868,-0.118018824914924,-0.324455414131962,-0.137695566167801
"RHD",-0.382504779693295,0.537179517280021,-0.323283391813776,-0.973108748365037,-0.348727644443913,-0.379668195683378,-0.386618792143494,-0.407784441432078,0.200160474209809,-0.500631600513045,-0.296498760259819
"TMEM50A",0.17395826127847,0.13166324539576,0.094730591358522,-0.0181599373775768,0.202868962524194,0.531372041994391,0.120363934309978,0.155042722270528,0.0480550522100903,0.248868357050884,0.168876323101524
"RHCE",0.345816278555156,-0.221406813552946,0.304554085763115,0,0.519087066020632,-0.417644519162334,-0.202747993741238,-0.436071263976512,-0.201026102450825,-0.75244901594293,-0.106188827848788
"MACO1",-0.191927677839403,-0.082471542392925,0.113840721408875,-0.103261315331873,-0.128490095733117,0.0188518291270045,0.0240928940842463,-0.086915373799489,-0.826457840233265,-0.464502933748674,-0.172724133445862
"MAN1C1",2.20790897171157,2.11787293929516,-0.106060147209494,-0.0612210960744587,0.688736771849794,-0.427377997349524,0.921827358904168,0.913893666736511,0.649940847608869,0.883579095836347,0.778910041130895
